TEMP,DEWP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP
80.1,73.1,2,2.6,9.9,89.1,72.7,0
81.4,75.2,2,6.1,8.9,89.8,73.4,0
83.4,75.7,2.1,1.7,6,91.4,73.4,0
83.6,75.9,2.2,0.2,2.9,92.5,74.5,0
84.6,75.7,2.5,1,6,91.6,75.4,0
81.8,74.4,2.1,1.9,8,91.4,74.5,0
84.9,75.6,2.1,1.4,6,91.4,72.9,0
82.4,76.9,2.1,1.5,5.1,92.8,75,0.04
83.4,76.4,2.4,0.7,5.1,93.6,74.5,0
85.3,75.7,2.2,1.3,6,93.6,74.7,0
84.9,76.3,2.3,0.2,2.9,91.4,75,0
83,76.1,2.4,0.5,5.1,88.5,76.1,0
80.7,74.7,2.2,1.8,5.1,89.4,76.3,0
83.1,74.8,2.2,1.3,6,92.7,74.3,0
80.7,73.6,2.2,3.9,9.9,91.2,74.3,0.28
78.3,73.3,2.2,9.4,13,83.1,73,0
76.1,71.3,2.1,8.2,12,83.5,73,0.02
72.1,70.5,1.7,7.4,13,74.5,70.5,0.67
73.9,72,2.2,1,2.9,75.9,69.8,0.55
77.1,73.5,2.3,2.1,8,83.1,72.9,0.03
78.6,73.6,2.3,1,6,86,70.5,0
78.5,72.4,2.2,0.4,4.1,88.5,68.9,0
79.5,70.8,2.4,0.8,4.1,88.2,69.3,0
75.9,69.4,1.9,0.3,1.9,88.2,67.3,0
75.1,68.8,1.9,0.5,4.1,86,66.2,0
74.9,69.4,1.9,0.6,8.9,87.6,64.2,0
77.6,70.7,1.8,0.7,6,96.8,64.2,0
72.6,67.9,1.6,0.7,6,87.6,62.6,0
74.3,70.4,1.7,0.1,1.9,86.9,60.8,0
75.5,71.8,1.7,1.3,8,86,62.2,0
73.3,70,1.6,0.5,4.1,86,61.9,0
73.7,70.5,2.1,1.8,6,86.2,59.4,0
73.2,69.5,2,2.4,9.9,86,61.7,0
73.3,69.1,1.9,0.6,6,86.7,57.9,0
72,67.3,1.9,0.5,4.1,84.6,57.4,0
74.5,70.1,2.2,2.1,5.1,86.7,57.6,0
74,68.7,2.3,2.2,8.9,87.1,58.6,0
71.4,66.8,1.9,1.1,5.1,85.5,56.7,0
71.6,67.1,2,0.9,5.1,85.6,55.4,0
70.4,67.4,1.4,1.6,5.1,83.5,58.6,0
69,65.5,1.6,1.4,8,86,57.6,0
72.4,63.4,1.3,1.7,5.1,83.8,55.4,0
68.7,62.7,3.3,1.1,5.1,82,59.5,0
68.9,58.8,1.3,1.4,4.1,82.8,54.1,0
68.7,55.2,1.5,2.8,11.1,84.2,56.8,0
67.3,50,1.6,2.3,7,83.7,50.9,0
67.8,51.6,1.5,0.9,4.1,82.4,50.4,0
66.1,53.5,1.3,0.2,1.9,84,50,0
69,57.3,1,0,1.9,91.6,51.8,0
67.9,60.2,0.9,0.2,1.9,82.6,54.5,0
69.2,61.3,0.8,1.1,4.1,82.4,55.9,0
68.2,60.2,1.1,0.8,4.1,84.4,56.1,0
66.3,62.5,0.6,1.1,4.1,79.3,57.6,0
65.9,58.6,0.9,1.3,8,79.3,55,0
66.4,58.8,1.2,0,8,80.1,52.5,0
65.9,57.5,1.1,0.8,5.1,81.5,52.2,0
64.9,58.1,1.4,0.5,2.9,82.8,52.2,0
64.7,55.4,1.3,0.7,4.1,83.7,51.3,0
67.6,56.9,1.3,1,4.1,83.8,51.8,0
71,58.4,1.3,1.2,6,84.7,60.8,0
70.5,55.2,1.6,2.7,12,80.4,54.5,0
66.9,48.5,1.5,6.7,12,78.1,57.2,0
62.8,46.4,1.9,3.9,8.9,76.5,49.8,0
63.4,51.9,1.1,1.1,5.1,76.8,46,0
63.9,54.4,1.3,0.7,4.1,77.5,47.8,0
64.7,57,1,0.3,4.1,80.2,48.7,0
65.4,56.2,1.2,0.4,4.1,79.2,50.5,0
61.7,53.6,1.1,0,4.1,79,48.9,0
56.5,50.6,1.1,0.5,5.1,77.9,47.1,0
61.6,49.2,1.6,0.8,5.1,78.4,46,0
57.2,43.7,1.5,1.2,9.9,74.8,43.7,0
57.2,44.1,1.3,1.3,5.1,74.7,43.2,0
63.1,48.2,0.9,0.5,6,77,42.4,0
61.5,52.2,1,0.8,5.1,77.2,46.4,0
60.6,51.7,0.9,0.8,4.1,76.8,46.9,0
59.2,50.9,1,0.5,4.1,77.4,46,0
57.7,50.9,0.9,0.2,2.9,77.2,47.1,0
59.3,49.4,0.8,0.6,4.1,77,43.9,0
63.9,53.9,1.5,1.5,8,78.3,47.1,0
66.5,56.6,1.3,2.5,8,77.5,51.8,0
66.4,58.5,1.3,3,8,78.1,54.5,0
66.7,59.1,1.3,2.3,9.9,75.9,55.6,0
64.4,52.4,1.6,4.1,9.9,73.4,53.8,0
63,50,1,2.7,7,75.2,51.1,0
61.7,47.3,1.3,1.4,5.1,75.7,46.2,0
61.6,50,1,0.3,4.1,76.3,45.3,0
58.3,50.5,0.7,0.2,2.9,73.4,45,0
59,52.7,0.6,0.2,2.9,75.2,44.1,0
61.3,52,1,0.6,4.1,75,44.6,0
64,51.9,1.3,0.1,1.9,78.6,46.4,0
61.4,52,1.4,0.5,5.1,79.2,46.9,0
67.7,51.5,1.3,0.9,5.1,79.2,46.4,0
65.5,54.8,1.2,3.6,8,79.5,49.3,0
61.2,48.5,1.4,5.3,11.1,70.9,48.9,0
55.6,49.7,0.8,2.6,11.1,66,47.1,0
58.4,48.8,0.9,1.7,6,69.8,44.2,0
56,48.2,0.7,3.5,8,69.1,45.7,0
53.1,46.2,0.7,1.2,8,67.5,42.6,0
55.8,43.7,0.9,1.5,8,70.7,39.2,0
58.4,46,0.9,3,8,73.4,44.8,0
59,46.6,0.8,2.1,8.9,75.2,43.5,0
65.3,49.8,1,2.3,11.1,77,46,0
60.6,47.2,1.3,3,11.1,76.8,45.7,0
59.6,51.4,0.9,0.4,2.9,71.6,47.5,0
57.3,53.8,0.6,1.2,4.1,67.1,48.9,0
57.1,54.6,0.5,0.8,5.1,68.2,48,0
62.6,56,0.6,1.6,8,77.5,51.8,0
68.6,57.2,1.5,3.8,14,82.4,51.8,0
67.8,48.4,2,6.6,14,80.6,57,0
69,48.2,2,7.1,14,80.4,54.1,0
64.4,41.1,2.4,5.6,9.9,75.7,50,0
62.4,44,1.7,3.3,8,73,45.3,0
60.4,42.1,1.6,3.9,9.9,71.1,46.8,0
59.3,46.1,1.6,1.4,8,73,45.1,0
60.9,46.6,1.5,2.5,8,75.2,44.6,0
63.6,48.2,1.6,1.9,5.1,78.4,47.7,0
61.9,47,1.4,1.9,8,76.8,46.4,0
66.6,50.5,1.3,2.3,7,77,48.2,0
62.9,54.2,1.2,0.2,2.9,78.8,49.6,0
66.1,55.4,1.2,0.2,2.9,81,50.7,0
66.6,56.8,0.9,0.7,5.1,81.3,50.5,0
69.3,59.3,0.9,1.5,6,81.9,51.4,0
65.3,56.2,1.1,2.5,6,78.8,51.8,0
66.9,54.8,1.6,2.9,12,80.6,54.7,0
67.4,53.9,2,1.8,8,80.6,52.3,0
68.7,56.5,1.5,1.1,5.1,81.5,51.8,0
68.2,57.7,1.2,0.1,1.9,82.4,52.9,0
66.3,60.2,1,0.8,5.1,80.2,54.1,0
66.1,60.5,0.9,0.4,4.1,82.2,54,0
71.5,62.1,0.9,2,8,80.8,55.8,0
70.8,60.4,1,0.9,5.1,83.7,57,0
69.2,59.1,1.3,0.5,5.1,84.2,54.9,0
69.4,60.8,1.1,0.2,2.9,82.8,57.6,0
73.7,60.3,1.5,2.1,9.9,86.2,57.9,0
74.4,62.6,1.5,1.5,5.1,89.4,59,0
75.4,59.4,1.5,2.7,8,88.9,62.6,0
77.3,59.5,2.7,4.4,12,89.6,63,0
75.7,61.2,1.8,2.7,8.9,90.3,60.6,0
74.1,65.5,1.3,2.7,8,86,60.8,0
75.4,68.6,1.2,0.6,4.1,86.7,65.5,0
77.7,66.6,1.3,2.4,6,89.4,64.4,0
79.8,59.8,2.4,4.1,15.9,92.5,66.2,0
77.6,59.9,2.3,3.3,13,91.9,61.7,0
77.5,59.7,2.2,5.3,12,92.1,54,0
79.8,59.6,2.6,5.8,13,93.7,65.7,0
80.4,59.4,2,7.8,14,93.6,62.2,0
83,58,2.7,7.6,12,95.2,68.9,0
78.4,58.8,2.3,7.1,12,90.7,65.5,0
73.5,55.7,2.2,7.1,13,84.2,63.1,0
71.9,56.1,1.8,3.9,8.9,82.6,59.5,0
74.4,53.4,2.7,3.8,12,87.8,55.4,0
75.4,52.6,1.9,1.3,5.1,89.1,54.5,0
76.8,52.4,2.1,1.2,7,91,60.3,0
79.2,52.6,2.3,3.2,11.1,93.7,59.7,0
80.3,56.4,2.3,0.3,1.9,95,59.4,0
82.1,60.6,2,1.9,5.1,93.4,60.8,0
78.9,65,1.6,2,9.9,90,69.4,0
71.7,66,1.6,7.6,9.9,80.1,67.6,0
71,63.8,2.3,4.9,8.9,80.6,64.9,0.12
73.7,62.4,2.5,2.8,8,82.6,61.5,0.02
74.6,62.1,2.2,2.5,8,87.4,61.5,0
78.9,62.5,2.1,1.5,8,91.4,62.2,0
74.8,62.4,1.4,3.9,9.9,84.2,63.1,0
76.3,61,2.2,4.1,9.9,87.4,62.6,0
77.2,52.8,2.1,4.7,11.1,88.3,60.8,0
75.9,48,1.9,5.2,9.9,89.4,61.2,0
74,48.7,2.3,2.8,8,89.6,55.4,0
78.6,52.2,1.9,3.3,6,92.8,58.1,0
81.4,57.4,2.1,1.8,6,96.8,64,0
80.6,52.8,2.1,6.1,12,93.4,68,0
77.2,52.4,2.6,4.4,13,92.8,59.5,0
81.8,52.8,2.3,3.5,12,97.7,57.9,0
86.3,56.7,2.6,2.6,8.9,102.2,65.3,0
88.6,55.5,2.2,3.5,14,103.6,67.3,0
85.3,46.9,2.1,4.5,13,97.2,71.1,0
82.4,46.3,2.3,3.4,9.9,96.8,70.9,0
82.6,47.4,2.9,3.3,12,96.8,63,0
84.2,47.4,2.7,2.9,11.1,95.4,64,0
84.8,49.3,2.8,1.6,6,98.1,63.5,0
86.6,52.2,2.4,0.3,4.1,99.7,63,0
86.5,55.9,2,1.1,6,102.6,66.6,0
89,61.9,1.9,3.6,12,102.4,72.7,0
83.8,61.2,2.4,4.2,9.9,100,70.7,0
82.8,64.5,1.8,4.2,8.9,100.4,70.3,0
85.5,70.9,2,6.9,13,98.4,73.4,0
88.5,69.7,2.9,7.7,13,98.8,71.6,0
85,69.9,2.9,7.5,14,96.8,72.3,0
84.6,71,2.2,9.5,14,95.7,73.8,0
88.6,72.5,2.3,5.4,12,98.6,73.9,0
92.4,63.3,2.4,5.9,14,103.5,75.2,0
93.1,51.3,2.8,4.2,9.9,104.7,73.2,0
92.5,52.2,2.4,2.5,8,104.9,74.8,0
91.9,47.8,2.6,3.6,9.9,105.1,69.4,0
93,48.1,2.7,6.9,15,105.6,70.7,0
91.5,63,2.6,3.7,8.9,100.8,76.8,0
88.7,62.9,2.4,7,21,96.3,74.1,0
76.7,64.7,2.4,4.4,12,89.6,65.5,0
75.5,64,2.7,2.6,9.9,83.7,64.8,0.83
82.4,64.2,3,5,12,90.5,66.6,0
83.3,64.2,2.4,4.1,8,95,71.6,0
86.9,66.1,2.5,5.1,9.9,98.2,72.3,0
86.8,66.8,2.7,8.3,12,95.5,73.4,0
86.3,66.9,2.5,7.4,13,94.1,75.2,0
86.5,69,2.7,7.9,12,95.7,73.6,0
88.3,70.7,2.8,9.4,14,97.7,74.5,0
88.3,70.3,3,10,15,96.8,77.2,0
89.1,71,2.7,9.5,15.9,98.1,77.5,0
91,70.3,2.9,5,8,100.8,78.3,0
94.1,66.6,3,1.8,8,104.4,74.7,0
98.9,66.8,3,3.1,9.9,108,79.9,0
90.7,75.6,2.3,7.6,15,103.1,75.9,0
86.9,70.8,2.3,9.1,14,99.3,75.7,0.02
90.9,68.5,2.2,6.3,11.1,104,78.4,0
90.2,70,2.6,8.7,12,100.4,77.2,0
89.4,70.6,2.5,9.1,13,99.9,75.9,0
85.2,72.6,2,12.1,20,93.7,77.9,0
86.3,72.2,2.3,11.8,15,93.2,77.2,0
91.5,73.1,2.3,8.9,15,98.2,78.1,0
81.5,72.6,2.3,6.3,15,97.2,71.6,0.63
84.2,72.8,2.2,9,13,92.5,71.6,0
84.7,72.1,2.2,8.1,15,94.6,77,0
80.5,72.6,2.2,10.2,16.9,89.4,72,0
86.2,74.3,2.5,11.1,18.1,95.7,76.3,0
84.7,72.3,2,7.3,13,94.6,77,0
90.8,71.1,2.8,7.5,13,98.2,78.8,0
92.9,71.3,2.9,4,8,102,79,0
93.7,71.2,2.8,2.6,8,105.8,81.5,0
86.5,70.7,2.2,9.1,14,98.2,73.4,0.02
85.9,72.9,2.1,1.3,6,93.2,73.4,0.39
88.5,73.9,2.3,6.4,13,96.8,79.2,0
86.6,74.4,1.7,4.1,12,98.6,79.2,0
90.3,74.8,2,5.5,9.9,100.2,77,0
91.3,75.1,2.3,3.6,9.9,100.4,81,0
89.5,76.8,2.3,5.6,12,100,81.7,0
90.1,76.2,2.2,9.9,15,100.9,83.3,0
86.9,76.9,2.1,8,12,98.6,80.6,0.08
88.8,77.1,1.9,7,12,100,79.3,0
89.6,77.1,2.3,9.1,12,104,79.2,0
95.4,75.5,2.2,4.5,8,105.6,81.5,0
92.6,74.1,2,6.6,15,105.8,81,0
90.7,74.3,2.3,9.3,12,104,81.3,0
83.4,75.5,2,5.1,8,100.4,78.8,0.08
85.7,77.7,2,6.7,11.1,96.3,78.1,0.03
84.9,76.9,2,4.1,11.1,95.4,75.7,0.12
86.4,78.4,2.3,1.3,5.1,95.4,80.2,0
82.3,77.9,1.7,4.7,11.1,91.4,77,0.08
78.9,78,1.2,4.3,13,80.6,77,2.68
81.4,78.4,1.6,2.8,8,91.6,73.4,0.59
84.6,79.6,1.9,0.5,2.9,90.1,78.6,0.43
88.9,80.9,2.3,2.8,5.1,96.4,79.7,0.02
92.9,77,2.2,6.5,13,101.8,81.1,0
93.3,75.9,2.2,6.6,11.1,104.2,81.3,0
93.1,74.4,1.2,3.7,8.9,103.6,83.8,0
92.3,76.7,2.1,3.4,8,100.9,84.9,0
93.5,74.3,2.1,1.3,6,102.6,82.4,0
89.2,74.9,2.5,1.7,12,102.2,83.5,0.08
90.7,78.2,2.5,3.3,6,99.7,80.1,0
92.2,77.6,2.5,3.3,8.9,102.6,79.9,0
91.7,77.9,2.5,5.4,9.9,102.4,82.2,0
91,75.2,1.9,5.1,11.1,101.7,82,0
88,76.9,2.3,10.2,12,97.2,81.5,0
87.3,77.2,2.5,7.4,12,95.4,79.9,0
90,76.5,2.5,9.7,11.1,97.2,79,0
89,76.7,2.3,10.3,14,96.3,81,0
88,78.3,2.3,3.7,14,95.7,83.1,0
84.9,78.9,2.5,5,12,94.6,78.8,0.02
85.4,78.8,2.3,3.9,8,92.1,78.8,0.08
87.1,79.5,2,5.2,9.9,95.4,80.2,0
84.5,78.8,2.3,3.2,8,94.6,79.7,0.28
85.1,80.3,2.3,1.1,5.1,94.6,80.6,0
89.7,80,2.3,1.2,4.1,97.5,80.2,0.2
88.3,78.3,2.2,8.4,15,92.8,84.9,0
88.6,76.4,2.5,12.4,15,93.7,81.3,0.08
86,79.2,2.2,10.4,16.9,94.1,81.3,0
88.5,79.1,2.3,3.9,8.9,95.2,80.1,0.2
89.5,76.6,2.2,5.4,8,96.8,83.1,0
87.2,76.6,2.2,7.4,12,94.3,84.2,0
83.9,78.7,2.5,2.4,5.1,88,81.3,0
83.7,80.1,1.9,2.7,5.1,87.8,79.7,0.24
82.7,79.7,1.4,1.4,4.1,88.9,79,3.7
81.6,78.8,1.5,1.5,29.9,86.7,79.2,1.18
79.7,78.8,0.7,1.4,4.1,81.7,78.3,1.18
81.9,79.5,1.7,1,4.1,87.1,78.1,6.18
85.5,80.4,1.7,0,4.1,92.1,79.7,0.31
85.9,80,2.2,1.2,2.9,90.1,80.8,0.31
87.4,79.6,2.2,4.4,6,93,81.1,0
86.6,80.2,2.2,4.4,8,93.6,82,0
88.7,80,2.2,5.2,8,95.4,82.4,0
85.4,80.7,1.5,4.8,6,93.2,81,0
85.4,78.6,1.9,5.6,8,91.9,80.4,0.16
84.5,76.7,2.1,9.7,11.1,91.8,80.8,0.08
86.2,76.5,2.2,8,12,91.4,79.7,0
86.4,79.1,2.3,2,6,92.7,81,0
86.2,79.1,2.5,1.5,4.1,93.4,81.1,0
84.5,79.4,2.2,0.6,2.9,90.7,80.6,0.01
84.1,79.6,1.6,3.4,8,88.9,80.6,0
85.6,79.3,1.7,6.2,8,92.5,81.3,0
86.1,79.2,2.2,2.4,5.1,91.9,81.7,0
87.2,78.2,2.2,4.8,8.9,93.2,80.6,0
85.4,77.1,2.2,8.2,12,90,82,0
87.4,78.5,2.2,5.4,9.9,94.8,80.4,0.12
86.5,78.3,2.5,2.7,6,95.5,80.6,0
86.4,78.5,2.5,4.7,8,94.8,78.1,0.55
85.4,76.8,2.3,8.7,11.1,94.8,81,0
85.4,76,2.3,10.7,13,91.9,79.3,0.08
84.3,75.9,2.5,7.4,9.9,89.6,78.8,0.03
85.4,76.9,2.3,4.8,8,91.9,79.3,0
84.4,78.8,2.1,0.3,1.9,91.4,78.1,1.46
86.9,76.8,2.3,1.9,5.1,95.2,78.6,0
89.4,77.8,2.2,1.5,5.1,96.4,81.5,0
82.3,78.1,2,1,5.1,91.2,76.3,0.87
87.1,79.3,2.3,0.7,2.9,94.6,79.9,0
89.2,78.8,2.3,6.5,9.9,95.7,82.8,0
88,77.5,2.5,8.4,11.1,94.3,81.9,0
88,78.4,2.5,8.2,11.1,94.3,81.7,0
89.4,78,2.3,5.9,8.9,95.2,82,0
89.7,79,2.3,4.5,6,95,82.2,0.04
86.2,76.2,2.3,8.7,11.1,89.2,82.4,0
84.9,78.8,2.3,5.1,7,93.6,80.4,0.03
83.9,79.7,2.2,0.8,4.1,91.8,81,0.12
84.8,79.3,1.6,0.4,2.9,95,79.9,0.12
86.9,79,2.3,1.6,5.1,94.6,79.3,0.2
84.7,77.8,2.2,4.9,8.9,91,75.9,3.11
83.9,78.3,2.2,5,8,89.1,79.9,0
85.6,78.1,2.3,4.7,8,91.4,80.2,0.16
86.3,79.2,2.3,2.1,5.1,93.4,80.8,0
82.4,78,2.5,1.4,4.1,88.3,79.5,0.04
83,77.9,2.2,2.1,5.1,90.1,78.1,1.93
84.1,78.2,2.3,2.6,5.1,92.1,81,0
83.2,77.8,2.5,6.2,9.9,91.8,77,0.04
82,76.9,2.3,7,11.1,90.5,76.8,0.55
84.2,77.2,2.1,7,12,91.4,78.6,0.16
84.6,75.5,2.5,2,6,93.2,75.9,0.39
87.2,75.6,2.1,2.6,6,93.6,78.4,0
85.7,78.4,2.3,2.2,8.9,92.7,80.4,0.03
85.7,75.6,2.3,7.5,8.9,91.4,79.5,0.08
84.2,76.6,2.5,8.3,9.9,91.8,78.6,0
88.9,77,2.2,4.4,6,94.5,79.7,0
87,78.7,2.5,2.4,6,94.6,80.6,0.12
88.1,80.4,2.5,4.4,5.1,95,82.8,0
86.6,79,2.1,2.7,6,93.9,82,0.04
83.3,78.2,2.5,0.8,4.1,89.4,80.2,0
80.2,77.6,2.3,1.7,6,88.5,77.9,0.39
86.5,78.9,2.3,0.9,4.1,94.8,76.6,0.91
87.8,80.2,2.2,0.5,4.1,94.3,81.1,0
87.4,78.7,2.3,1.5,4.1,95.4,79.9,0
85.6,77.5,2.3,3.6,5.1,93.6,79.5,0
86,77.4,2.2,3.5,6,93.2,79.5,0
86.8,78.4,2.3,2.7,9.9,93.9,79.9,0
87.9,79.3,2.3,1.7,4.1,94.6,81.7,0
88.3,78.3,2.2,3.3,5.1,95,81,0
85.4,75.3,2.3,8.3,9.9,93.2,81,0.12
80.8,73.3,2.3,9.5,12,89.6,75.2,0
74.9,73.1,1.4,7.8,9.9,76.6,73.2,0.35
76.6,74.2,1.9,7.2,9.9,79,73,1.5
75.6,74.3,1.2,5.1,9.9,77,73.6,1.3
77.5,75.2,2,2.2,5.1,83.8,74.5,2.56
78.6,76.4,1.8,0.2,1.9,83.5,73.4,0.24
83.3,77.1,2.1,0,1.9,90.7,75.2,0
85.9,77.7,2,0,1.9,92.5,77,0
84.2,78.5,1.6,1.6,4.1,92.8,77.7,0
83.1,78,2,3.5,8.9,90.3,77,0.16
86.5,76.5,2.3,2.1,5.1,91.4,78.8,0
86.1,78.2,1.9,0,5.1,93.4,79.2,0
86.8,77.6,2.2,0.7,1.9,95,81.7,0
86.3,78.8,2,2.1,5.1,94.8,81.9,0
85.4,76.6,2.2,2.1,4.1,93.4,78.3,0
85.6,76.9,2,0.2,1.9,92.8,77,0
83.5,76.2,2,1.7,4.1,94.6,77,0
85.1,75.2,2,0.7,1.9,93.2,76.8,0
85.6,75.8,2.3,1.3,4.1,93.9,78.4,0
85.9,76.6,2,0.4,2.9,93.7,77.9,0
84.9,75.4,2.3,0.7,4.1,93.2,77.7,0
83.2,73.8,2,1,2.9,91.6,75.2,0
83.6,75.8,1.5,1.1,4.1,92.1,77.7,0
83.4,74.9,1.7,1.1,2.9,91.6,77.4,0
83.1,74.9,1.5,0.2,1.9,93.2,75.6,0
82.4,72.3,1.6,0.7,2.9,93.2,73.4,0
81.9,71,1.9,1.9,5.1,93,71.6,0
80.8,69.9,2,0.1,1,91.2,71.2,0
79.9,67.1,1.7,2.3,6,91.9,70.3,0
76.3,65.7,2.3,0.8,4.1,87.4,67.6,0
75.9,67.5,2,3.1,8.9,83.5,67.6,0
77.8,66.5,2,0.7,2.9,86.7,66,0
77.6,66.5,2,0,2.9,87.4,67.5,0
76.3,66.1,1.9,0.6,2.9,88.3,65.1,0
75.7,66.1,2,0.4,2.9,90.3,65.8,0
76.1,65.2,1.9,1,2.9,88.2,65.8,0
76.6,64.7,1.9,0.2,1.9,89.6,64.9,0
76.6,64.9,1.7,0.8,4.1,89.8,65.1,0
75.6,66.3,1.7,0.3,15.9,89.8,66.2,0
76.6,64.2,1.8,0.7,2.9,90,65.8,0
77.7,63.3,1.6,0.5,2.9,89.2,64.9,0
77.6,65.3,1.4,1,2.9,88.2,64.4,0
75.3,66.8,1.1,0.4,1.9,86.2,68,0
75.2,68.8,1.1,0.4,1.9,81.1,68.2,0
76.1,69.4,1,0,1.9,82.6,71.6,0
76.2,64.4,1,2,5.1,87.4,67.6,0
74.3,65.5,1.2,0.6,2.9,88,66.2,0
74.1,64.7,0.9,0,2.9,87.4,63.1,0
73.8,67,0.9,0,2.9,85.8,63.7,0
74.9,67.9,1.4,1.8,5.1,83.7,66.2,0
73.3,66.3,1.6,1.4,5.1,81.7,67.1,0
71.3,64.3,2.2,2.4,4.1,79.9,64.9,0.28
71.4,65.3,1.9,0,4.1,80.8,63.5,0
73.1,65.7,1.3,0.2,1.9,82.4,62.6,0
74.5,67.2,0.9,0,2.9,85.1,65.5,0
71.8,65.5,1.2,0,2.9,85.5,63.1,0
73,62.5,1.2,0.4,2.9,85.6,62.8,0
70.4,61,0.9,0,5.1,83.8,60.1,0
70.8,60.2,1.3,1.5,5.1,84.6,59.7,0
72.1,60,1.6,1.5,4.1,85.6,60.8,0
71.9,57.7,1.6,2.6,7,86,62.1,0
68.9,55.3,1.6,2,8.9,83.5,59.7,0
67.8,56.7,1.3,0.2,1.9,81,57.2,0
72.1,58.6,1.8,0.8,4.1,85.1,56.5,0
72.4,57.6,1.4,1.3,4.1,85.5,60.8,0
69.3,53.8,1.7,2,4.1,82.4,57.6,0
63.8,48,1.7,2.9,9.9,78.1,52.5,0
60.5,47.9,1.5,0.5,4.1,85.6,47.7,0
61.6,49.1,1.2,0.6,2.9,77.2,47.8,0
62.6,49.1,1.1,0.2,1.9,78.4,49.3,0
65.1,49.4,1.1,1.8,4.1,78.4,50.7,0
64.4,44.9,1.7,2.6,6,80.2,53.6,0
61.8,44.2,1.9,1.6,6,77.7,49.6,0
61.9,48,1.2,0.9,4.1,78.6,47.1,0
62,52.7,0.9,0,4.1,78.6,48.6,0
64.9,53.6,1,0,4.1,81.7,50.7,0
65.1,55.8,0.7,0,2.9,82.4,53.4,0
65.9,59.3,0.7,0,2.9,82.8,54.7,0
68.1,60.4,0.8,0.6,2.9,82.8,55.9,0
68.8,59.5,1.2,0.6,2.9,82.8,59,0
67.5,59.3,0.9,0,8,81,57.2,0
67.5,58.4,1.2,4.2,8,80.1,59.7,0
63.2,54,1.2,2.2,8,74.7,53.6,0
59.6,46.6,1.2,2,7,75,48.6,0
59.5,49.3,0.9,1,5.1,73.8,47.1,0
59.1,51.4,0.7,0,5.1,72.7,47.7,0
61.4,54.6,0.6,0,5.1,75.2,48.7,0
64.5,55.6,0.9,0,5.1,77.5,52.5,0
64.2,55.7,0.6,0,6,77,52.2,0
63.7,57.3,0.7,0,6,77.5,52.5,0
66.8,58.8,1,1.3,6,79.7,54,0
66.8,59.8,1.1,0,4.1,80.2,56.1,0
65.4,58.5,1,0.6,4.1,79.9,54.5,0
65.3,56.5,1,1.1,5.1,78.3,55.9,0
61,50.2,0.9,1.7,6,77.2,49.8,0
60.4,50.4,1.1,0.7,1.9,75.6,49.6,0
60.2,48.4,0.9,0.9,5.1,77.4,47.3,0
62.5,52.5,1,1.6,5.1,76.8,47.5,0
62.2,53.2,0.9,1.2,4.1,75.9,53.2,0
60.1,51.2,1.1,1,4.1,75.9,48.2,0
59.7,47.6,0.9,1.4,5.1,71.8,47.3,0
52.7,50.1,0.4,0.4,2.9,64.4,44.4,0
54.5,48.8,0.6,1,4.1,67.1,44.8,0
58.5,48.8,0.9,2,6,72.5,47.3,0
54.4,49.6,0.5,0.8,5.1,64,48.2,0
55.2,47.3,0.8,1.1,4.1,68.4,44.6,0
51.2,49.2,0.3,0.8,2.9,62.8,44.1,0
52.8,47.6,0.6,1,5.1,66.2,40.3,0
57.7,46.2,1.2,1.6,6,73.4,42.3,0
57.9,45.3,1.5,1.6,8.9,73.6,44.6,0
56.9,45.4,1.1,1.3,5.1,72,43.3,0
58.3,45.4,1.1,0.6,4.1,74.3,41.4,0
60,49.8,0.9,0.9,4.1,76.6,46.4,0
57.1,48.1,0.8,0.6,6,73.4,47.8,0
56.8,41.7,1,4.1,8.9,71.2,43,0
55,42,1.2,1.2,2.9,69.8,43.7,0
56.7,42.8,1,0.8,4.1,72.3,42.3,0
56.8,45.6,0.9,0.4,2.9,73.4,42.8,0
57.2,48.8,0.8,0.2,1.9,72.9,43.7,0
57.5,48.1,0.9,0.9,4.1,74.1,44.6,0
63.3,48.5,1.6,2.5,5.1,78.4,47.8,0
61,50.3,1.1,0.6,2.9,77.5,49.6,0
57,44.3,1.2,3.3,8.9,70.7,47.3,0
57.4,47.6,1.2,0.4,2.9,73.4,43.5,0
58.1,48.4,1,1.1,6,72.9,45.3,0
60.4,51.4,0.8,1,4.1,75.2,46.6,0
60.5,55.3,0.5,0,4.1,75.6,49.1,0
63.3,56.1,0.7,0,2.9,79.9,50,0
65.3,57,0.7,0.2,1.9,81.9,50.7,0
66.8,61.4,0.5,0.2,1.9,79.2,55.8,0
68,62.3,0.5,0,1.9,80.6,57.9,0
69.4,62.1,0.8,1.2,4.1,82.8,59.4,0
68.9,58.2,1.2,1.3,6,82.2,55.4,0
66.2,55.9,0.9,0.9,4.1,82.4,53.4,0
65.8,55.6,1,0.5,4.1,81.7,52,0
66,56.8,0.9,0.2,1.9,80.6,52.3,0
66.8,60.7,0.5,1.4,4.1,79,55.9,0
64.4,60.6,0.7,3,5.1,73.4,59,0
63.4,61.9,0.6,3.5,6,68.7,60.1,0.03
65.3,61.4,0.9,1.3,4.1,74.3,59,0
67.2,61,1,2.6,5.1,76.8,57.2,0
68.8,62.9,1.2,5.1,9.9,78.3,61.9,0
61.8,60.6,1.2,0.9,7,65.7,59,0.67
